yearpublished,average
1997,5.16327
2004,6.712000000000001
2005,6.34
2017,5.78
2013,5.6736
2007,7.417999999999999
2010,6.5489999999999995
2016,5.921
2003,5.81
2017,6.612
1981,5.867999999999999
2021,7.3332
2021,7.64907
2016,7.255
2018,7.18342
2013,6.066
1986,5.5329999999999995
2010,6.20306
2002,5.60851
1985,5.7002
1990,6.2714300000000005
1978,7.4020399999999995
2017,5.56435
2008,6.367999999999999
1973,5.6704099999999995
2009,6.4408199999999995
2021,8.44694
2000,8.69347
2010,5.3449
1980,6.62265
2016,7.30408
1980,6.69592
1995,6.97347
1998,7.5898
2000,5.29592
2014,6.0449
2018,7.921410000000001
2018,5.4
2014,6.1744900000000005
2009,5.02449
2015,6.7449
2004,5.61225
1995,7.61225
2002,7.138780000000001
2010,5.72551
1994,5.5795900000000005
2010,6.28776
2018,7.71633
2007,5.52449
2022,8.250639999999999
2020,7.284689999999999
2013,6.19592
1984,5.31224
2006,5.79204
2019,7.8836699999999995
1998,4.95878
2019,5.97347
2016,6.2339400000000005
2006,6.15204
2005,3.66939
2011,4.82449
1992,6.11225
2012,7.08265
1990,6.858160000000001
2017,7.497960000000001
2000,7.0
2007,6.39184
1983,6.88571
2012,6.808160000000001
1990,6.04898
2009,6.25102
2012,6.12531
2020,7.69388
1989,5.53265
2018,7.13265
2019,5.54082
2017,5.44592
2011,6.28571
2019,7.537139999999999
2010,8.05102
2020,8.16633
1982,6.31531
2003,4.95714
2004,5.5193900000000005
2009,4.96531
2011,7.247960000000001
2002,6.824489999999999
2001,6.13265
2003,5.70204
1973,5.102040000000001
2000,6.01224
2015,6.03714
2006,5.06959
2017,6.8602
2018,5.56735
1985,5.3898
2006,4.897959999999999
2006,5.17755
1991,5.914969999999999
2004,5.49898
2007,4.88163
2019,7.830610000000001
1994,5.35306
2018,6.8663300000000005
2004,6.03143
2017,5.99388
1993,5.0
2012,6.16735
2012,6.14286
1982,5.562
2021,8.37573
2018,7.02082
1978,5.16327
2013,8.102039999999999
1998,6.50408
2004,6.81429
2005,5.40408
2015,6.7551
2005,4.53061
2017,6.17347
2014,5.23367
2007,5.86451
1994,5.936730000000001
2009,6.72653
2004,5.36912
2015,5.76122
2012,7.16735
2020,6.31388
2009,7.0
2005,8.68367
2019,6.85415
2022,8.67347
2015,7.1198
2016,4.82857
1980,7.13163
1980,5.03408
2013,5.7306099999999995
2014,7.395919999999999
2004,4.46122
2003,6.18469
2019,6.4602
2018,6.43878
2019,8.06939
2020,7.18878
2020,6.36816
2020,6.96053
1988,4.638780000000001
2019,7.19694
1959,4.64388
2021,8.14286
2011,7.037000000000001
2015,5.34898
2016,6.98163
2020,6.87551
2006,6.12857
1976,6.36735
2022,9.05918
1995,5.82755
2014,6.620410000000001
2020,7.02694
2019,7.221430000000001
2010,6.23265
2017,5.793880000000001
1995,4.54106
2012,4.20408
2019,6.34837
2010,5.23163
1994,6.27834
1979,5.8949
2013,4.22136
2012,7.7285699999999995
1975,6.21735
2011,5.76837
1985,6.45327
2008,7.194
2014,7.13673
2009,5.38429
2001,5.15592
2018,6.691839999999999
2011,6.93469
2017,7.373469999999999
1996,7.0918399999999995
2015,6.558160000000001
2018,7.17673
2021,7.225
2012,5.29896
1978,5.85625
2019,8.46458
2018,6.3625
2008,5.03125
2016,4.59542
2021,7.505210000000001
2015,6.02187
2020,6.17708
2006,5.6625
1989,4.625
2021,6.595560000000001
2004,5.58542
2004,5.24447
2009,7.3
2017,6.4572199999999995
2020,7.0125
2015,5.95
2009,5.45021
2015,7.28667
1999,4.77083
2017,6.0875
2016,5.50625
2018,8.3125
2001,4.88542
1997,5.0875
2016,7.92271
2015,8.28333
2016,6.70277
1998,6.28229
2013,6.2
2008,5.99937
2011,6.56729
2013,5.19125
2019,6.6625
2020,6.43056
2005,7.5458300000000005
2017,6.588539999999999
2013,5.84389
2018,8.42292
2011,6.28958
1990,5.9833300000000005
1970,6.25625
2017,6.674169999999999
2018,7.64583
2011,7.08333
1988,5.81146
1983,6.59167
2010,5.691669999999999
2017,7.9375
1992,6.6872300000000005
2017,6.66875
2018,6.18229
1986,6.16875
1976,6.96042
2008,5.83854
2009,6.1104199999999995
1986,6.44792
1997,6.54167
1987,5.41146
2020,6.41429
2018,5.765619999999999
1988,5.94479
1982,5.74167
2013,6.34583
1993,6.07447
2013,5.6416699999999995
1991,5.74125
2020,2.89167
1995,5.73646
2017,6.91563
2008,5.86771
2004,6.703119999999999
2012,6.245830000000001
1984,5.97583
1989,6.848960000000001
2001,6.618539999999999
2020,7.6898
1982,5.85
2020,6.21667
1980,6.23125
1977,5.58333
2015,5.1531199999999995
2018,6.85458
2004,7.01875
2012,5.64479
2009,6.0325
2014,7.23
1990,6.54896
1986,7.22917
2007,6.8604199999999995
2011,5.43958
2019,6.7020800000000005
2000,7.60417
2018,3.04167
2003,1.48125
2012,8.28958
2013,5.234380000000001
2017,6.7625
1989,4.55312
2015,6.93583
1992,6.357080000000001
2017,6.5822899999999995
2006,7.308330000000001
2017,5.7333300000000005
2017,7.82292
2014,6.32292
2009,6.89583
2012,5.90917
2015,6.37708
2007,6.69792
2013,5.120830000000001
2010,6.42744
2009,6.79125
1971,6.85417
1979,6.05542
2012,6.34896
1949,6.2375
1989,5.58333
2014,6.86562
2018,6.7870800000000004
2004,6.31875
1982,6.484380000000001
1992,6.30312
2012,7.09375
2006,3.67708
2019,6.785419999999999
2015,6.7645800000000005
1995,5.395630000000001
1976,6.40104
2015,6.441669999999999
2009,6.479369999999999
2017,8.45306
2003,4.44375
2011,6.9833300000000005
2018,6.13021
1996,6.61875
2006,5.31875
2020,7.0375
2021,7.34667
1981,6.61667
2016,7.692710000000001
2016,5.91979
2009,4.70104
2018,6.931019999999999
1969,6.76875
2006,7.47917
2021,7.7863
2010,5.50146
2014,5.55208
2017,7.08125
2010,7.12708
2015,5.94375
2013,5.66979
1954,6.68646
1990,6.593960000000001
2019,7.35417
2018,9.0625
2011,6.39896
2016,5.64835
1988,7.05208
2020,7.23125
1981,6.06271
2011,7.03958
2012,5.89583
1999,6.777080000000001
2012,8.35417
2008,4.4070800000000006
2002,4.70745
2010,5.35
1996,5.80208
2015,5.70833
2012,6.075
2014,6.27969
2010,4.513330000000001
1997,6.29167
2008,6.2645800000000005
1978,5.685
2021,6.8625
2012,6.77208
1979,3.9504300000000003
2017,7.8617
2005,5.0
1989,6.97872
2004,4.56809
2012,6.28723
2012,6.28085
2019,8.7625
2018,8.198939999999999
2011,5.76064
1997,6.42553
2012,7.2297899999999995
2022,7.2361699999999995
1994,4.55106
2007,6.42234
1983,6.751060000000001
1997,7.02128
2003,5.6266
2014,5.02234
2020,7.95792
2016,7.310639999999999
2017,7.79787
2013,4.959569999999999
2017,7.106380000000001
1997,4.929790000000001
1992,5.85532
1993,4.86383
2003,5.2617
2017,6.244680000000001
2013,6.8705300000000005
2014,6.08085
1995,6.106380000000001
1996,5.75
2019,5.44681
2012,5.77872
2012,5.69362
2018,6.93128
2000,4.802980000000001
2002,7.191489999999999
2017,6.746810000000001
1999,4.93404
2011,6.69574
2002,5.51702
2021,5.7851099999999995
2017,4.87903
2006,6.48681
1983,5.6489400000000005
2009,3.72085
2019,6.3127699999999995
2010,5.4863800000000005
2020,7.49167
2020,7.216989999999999
2021,7.744680000000001
2012,6.893619999999999
2020,8.19787
1992,5.9734
2017,6.296930000000001
1987,7.07021
1970,6.905530000000001
2002,4.92553
1972,6.84255
1983,6.18936
2012,5.55532
2019,7.12553
1998,7.00426
2014,6.39574
1991,4.53915
2017,5.92929
1983,7.503189999999999
2010,7.9617
2021,7.02383
2017,6.965960000000001
2018,6.08298
2005,6.3617
2016,7.65106
2021,9.40425
2016,5.0383
2008,5.862769999999999
1965,5.59149
2010,7.3617
1996,6.2361699999999995
2006,6.55319
2008,5.53191
1994,6.7702100000000005
2021,8.60638
2019,6.16809
2019,7.091489999999999
2007,4.84255
2018,7.62213
2021,7.51404
2014,6.54255
2016,7.71277
2012,3.9
2016,6.30638
2008,6.2457400000000005
2020,7.99574
2019,6.83213
1999,4.88965
1986,6.6595699999999995
2020,6.480569999999999
2011,6.08936
2015,7.71702
1991,3.35532
2019,6.393619999999999
2012,4.18085
2019,7.3404300000000005
2017,6.35426
1987,5.79787
2012,6.27511
2005,6.41915
2016,6.06383
2012,6.33404
2001,4.242369999999999
2016,3.35745
1993,7.06809
1974,5.43404
2009,7.50745
2012,6.28404
2017,6.766380000000001
2004,6.82021
1975,6.106380000000001
1990,6.55532
1982,6.05426
1991,5.16617
2014,5.91702
2012,5.7645800000000005
2013,6.43404
2016,4.28936
2016,4.23551
2017,5.64851
2014,4.70319
2015,6.74043
2018,6.27979
2022,6.895739999999999
2021,7.110639999999999
2010,6.72
2005,4.29362
2004,8.135110000000001
1985,6.07872
2008,5.41277
2017,7.1531899999999995
2006,7.44043
2009,3.14894
1994,5.611280000000001
2020,6.78298
1995,5.3617
2004,5.28745
2018,6.854260000000001
2014,5.62319
2003,4.91489
2014,6.4
2011,6.811910000000001
2014,5.83085
2010,7.1212800000000005
1992,6.12234
1999,7.468089999999999
2009,4.87447
2016,6.87638
2011,6.91383
2006,6.56809
2020,6.14271
2011,7.5446800000000005
2014,7.079789999999999
1998,5.3834
2006,7.00213
2013,5.88192
2012,7.1617
2006,5.9383
2006,5.94362
2018,8.64783
1993,6.83478
1995,7.16304
2008,6.75435
2017,7.08696
2000,7.4087
1981,6.64565
1977,5.72619
2012,6.23913
2019,6.07609
2011,4.98913
2014,5.697830000000001
2019,5.862419999999999
2022,7.217389999999999
1999,7.01087
2010,4.8587
2003,6.25
2000,6.26304
2011,6.77739
2010,5.9391300000000005
2006,6.31522
2009,5.17413
2019,5.40319
2019,6.82935
2014,5.580430000000001
2021,6.8695699999999995
2016,6.20435
1993,5.46957
2009,5.50652
2006,5.95435
1992,7.50435
1996,6.06304
2010,4.89565
2010,6.8087
1982,6.06522
2005,5.35652
1997,5.22609
2007,6.06522
2015,6.19565
2016,8.61304
2022,8.482610000000001
1987,5.70217
1980,4.97391
2009,6.4913
2022,8.75435
2007,6.26848
2002,7.35761
1982,6.21739
2020,6.5608699999999995
2017,6.41087
2006,6.42609
2003,5.51087
2000,6.1413
2014,4.302169999999999
2021,8.69674
2013,7.21087
2011,5.41739
1970,6.025
2007,5.36522
1999,7.31848
2006,4.94565
2005,5.70109
2009,5.8087
2016,5.29783
2005,3.7152199999999995
2005,5.69565
1985,5.905869999999999
2021,6.98222
1982,6.24022
2004,4.07609
1992,5.74565
2016,4.4528300000000005
2001,7.15435
1988,5.7217400000000005
2018,5.47783
2016,5.22609
2016,6.0883
2022,8.45876
2011,7.2663
1973,5.87174
2018,5.486330000000001
2007,4.28261
2006,5.08913
2016,6.419569999999999
2020,7.936960000000001
2015,6.44891
2011,6.19891
1975,6.62391
1986,3.6700699999999995
2009,5.17826
1986,5.27283
2005,3.53623
1996,7.5934800000000005
2019,4.97826
2012,5.8760900000000005
2012,5.99674
1996,7.03043
2009,6.878260000000001
2021,7.802169999999999
2004,5.793480000000001
2013,5.87174
2005,6.0315199999999995
1982,6.7587
2018,7.3695699999999995
2002,6.40217
2008,4.22717
2005,3.69556
2011,5.24783
2002,6.60652
2014,5.65217
2015,6.06522
2005,5.8913
2013,5.72609
2013,5.89043
1982,5.92391
1987,7.276089999999999
2007,7.3337
2018,7.521739999999999
1971,6.21304
1985,5.34783
2017,7.39652
1999,5.35652
2007,5.96809
2000,7.34783
2011,7.946739999999999
2018,5.4130400000000005
2004,5.75102
2018,7.51196
1989,6.19565
2016,4.03696
2004,5.17826
2021,7.746169999999999
2021,6.89152
1982,7.01935
2015,6.543480000000001
1993,4.32609
2008,4.05435
1996,4.6587
2004,7.55435
2011,5.90196
1963,5.63715
2019,7.46196
2005,7.66304
2020,6.76957
2021,6.27174
1996,4.4
2018,3.94275
1971,6.39783
2015,7.20109
2013,7.053260000000001
2009,6.598910000000001
2008,5.0673900000000005
2003,5.822830000000001
2011,6.89283
2007,5.73696
1988,6.8695699999999995
2015,5.8337
2020,8.71522
1995,5.77993
2006,7.43478
2019,8.05435
2009,4.515219999999999
2005,5.9337
2012,6.25
2018,7.23957
2011,6.843260000000001
2020,5.543480000000001
2008,5.50444
2017,6.734780000000001
2005,4.94348
2008,6.6893899999999995
2005,5.98913
2011,4.72065
1994,5.07543
2017,5.606380000000001
2004,6.610869999999999
2004,6.1213
2012,5.1913
1977,7.32043
2019,6.61304
2013,5.72196
2004,7.84783
2000,5.45
1985,5.53696
2002,4.3434800000000005
1983,5.38889
2011,6.32222
2004,5.28667
2009,6.1222199999999996
2018,7.077780000000001
2022,7.95556
2018,5.54889
2015,5.3066699999999996
1998,6.172219999999999
2017,6.91667
2015,5.57222
1998,6.82222
2020,7.05911
1996,5.58333
1996,5.3066699999999996
1991,6.48444
2019,6.68889
2012,7.23689
1988,5.026669999999999
1960,5.228219999999999
1988,5.15156
2020,7.12622
2018,7.356310000000001
2010,5.31778
1999,4.36667
2000,4.12568
2018,5.49372
2013,5.46178
2017,6.53244
1981,4.95909
1969,6.36
2011,4.07333
2011,5.13984
2018,7.09244
1984,5.146669999999999
1976,6.39778
2017,7.411110000000001
2015,6.52578
2020,7.7333300000000005
2017,5.24667
2004,6.72
2015,6.3322199999999995
2010,4.32667
2020,6.43778
2016,7.711110000000001
2016,6.32222
2001,7.40556
2016,6.53222
2014,5.452000000000001
2019,7.91556
1987,6.3
1992,5.53556
2004,5.25556
2017,5.27556
2000,5.16889
2020,7.15556
2021,6.9577800000000005
2009,6.691110000000001
2013,5.3636
2021,7.441560000000001
1972,5.077780000000001
1989,7.46444
2016,5.13333
2018,6.9
2005,3.94444
2022,8.52667
2011,5.00444
2005,5.568890000000001
2005,3.9611099999999997
2012,5.44111
2010,5.3133300000000006
2013,5.01556
2014,7.54
1973,4.03111
2003,6.15333
1995,6.744439999999999
2016,5.45556
2017,7.49556
2020,6.51556
2018,8.31333
2020,6.33778
2001,7.50667
2016,6.37296
2016,5.7266699999999995
2001,4.20556
2009,6.19111
2019,7.03
2019,6.27111
2013,5.77689
2014,5.66667
1993,6.4
1988,5.57333
1995,5.95556
2016,5.50356
2014,6.0863
1990,6.635560000000001
2014,5.66444
1975,6.71333
2013,6.566669999999999
2017,7.18889
1988,5.90889
2011,6.63333
2016,6.888889999999999
2020,5.91667
2016,5.97556
2012,5.50333
1983,4.47778
2016,8.40667
2018,8.36444
2014,5.985930000000001
1989,5.86667
2002,6.15
2017,5.54444
1996,6.8944399999999995
2003,3.2777800000000004
2011,5.98111
2012,5.79985
2003,7.32222
2020,6.774439999999999
2013,5.962219999999999
2013,6.922219999999999
2014,6.42778
2010,6.744439999999999
2004,6.711110000000001
2010,5.96889
2011,7.008889999999999
1981,7.00444
2010,4.8722199999999996
2015,5.99333
2015,6.90667
2017,6.973669999999999
2002,6.08111
2014,6.03556
1974,4.568890000000001
2010,5.97278
2003,7.13778
2011,7.3288899999999995
2007,4.72222
2006,6.97778
2018,5.7106699999999995
2020,8.99333
2017,6.18444
2019,6.67356
2015,5.08889
2020,8.827110000000001
2014,8.235560000000001
2010,4.74667
2010,6.8288899999999995
2015,3.6444400000000003
2013,5.9
1995,6.28333
2007,4.5822199999999995
1993,5.94444
2011,5.93383
2018,7.69556
1967,5.66222
2018,7.7733300000000005
2021,9.311110000000001
2019,6.71674
2010,6.5339599999999995
2015,6.81044
1992,5.6357800000000005
2018,7.00217
2003,5.64622
2006,5.60444
2012,4.14511
2019,6.62333
2015,5.83111
1982,6.51
2007,5.6677800000000005
2014,7.00444
2005,8.8
2018,7.752000000000001
2015,6.81778
2021,8.36957
1997,6.02222
1981,5.69111
2018,6.49333
2018,7.36222
2019,7.0422199999999995
1986,5.85111
2011,5.6
2019,7.556439999999999
1997,7.89111
2017,6.9184399999999995
2013,6.17111
2011,7.06889
2002,6.39556
2021,7.73556
1979,7.52045
2018,7.76364
2004,5.425
2020,7.8897699999999995
2014,5.48295
1990,5.11364
2003,5.18864
2004,6.51136
2021,6.30773
1975,6.4909099999999995
2020,4.6245199999999995
2007,4.63068
2020,7.40682
1993,6.27045
2012,5.96591
2013,7.05682
1989,7.18182
2020,6.825
2020,7.16591
2004,5.14773
1974,6.52955
1994,6.24545
2019,4.21455
2014,6.85205
2009,6.60682
1997,6.34773
1970,6.425
1991,6.3840900000000005
2018,6.80682
2015,5.96591
2017,7.309089999999999
2002,5.09545
2011,5.09136
1994,4.44186
2020,8.5462
2017,6.627269999999999
2014,7.22727
2014,5.93636
2014,7.390910000000001
2019,5.35712
1977,3.9386400000000004
1993,7.01705
2022,7.08518
1988,6.125
2005,6.42023
2021,8.16591
2003,4.94091
1992,5.32568
2005,5.66364
2001,4.64818
2019,6.34167
2019,7.16136
1910,4.00091
1989,5.425
2001,4.65909
2007,5.325
2017,6.815910000000001
1975,6.5477300000000005
1981,4.83864
2016,7.721589999999999
2005,6.55455
2017,6.97955
2007,5.82045
2006,5.38636
2001,5.67045
1982,5.43182
2011,5.43182
2021,8.70455
2018,6.14545
1994,4.78409
2010,6.984089999999999
2014,5.0125
2007,7.12955
1976,4.67209
2019,7.159089999999999
1986,5.80682
2020,6.64803
1982,5.881819999999999
2008,5.7809099999999995
1996,4.62625
1993,7.238639999999999
2002,5.21932
2012,7.11705
1993,5.34091
2007,6.625
1968,5.57386
2016,6.77332
2000,5.66127
1995,6.58409
1973,5.79545
2002,5.4909099999999995
2018,7.059089999999999
2004,7.71818
1997,6.07909
2010,6.70455
2006,4.84636
2014,6.22727
2018,6.5772699999999995
2010,4.18372
1994,5.72727
1991,6.91136
2003,4.3840900000000005
1973,4.50455
2002,4.82372
2011,6.29
1981,5.39659
2016,8.07955
2021,6.846139999999999
1970,7.44318
2012,7.74091
2013,6.1776800000000005
1999,6.20909
2015,4.894769999999999
2000,5.08045
1990,7.16477
1985,5.131819999999999
2020,7.715910000000001
2018,6.6863600000000005
2016,6.506819999999999
1996,5.46136
1989,6.42727
2020,6.31818
2015,5.66477
2018,6.51591
1932,4.25705
1996,5.86364
1989,5.50568
1971,7.26023
2005,4.71705
1990,5.9511400000000005
2008,6.45455
2003,5.52273
2012,4.25
2002,5.14841
2006,5.53409
2017,6.75795
2018,7.261360000000001
1981,6.02955
2008,5.5125
1973,4.4465
1994,6.39886
2010,6.08636
1999,7.034089999999999
2022,8.778789999999999
1998,5.60682
2021,6.810560000000001
2018,5.63333
1990,6.47273
2015,5.93
2014,6.118180000000001
2019,6.05818
2014,7.609089999999999
2018,5.90175
2009,5.4522699999999995
2008,6.0488599999999995
1990,7.14773
1993,4.80159
2020,6.631819999999999
2006,6.872730000000001
2017,6.83939
2013,6.35455
2011,5.51136
1998,4.34318
2007,6.06773
2013,4.96364
1993,4.4684099999999995
2017,7.71932
1997,6.18636
2016,5.97955
2009,7.913639999999999
1986,5.10795
2018,7.01237
2016,6.15909
2017,7.457730000000001
2011,5.08977
2018,6.69318
2012,6.74545
2006,5.34091
2016,7.11068
1981,5.95364
1960,5.76136
1977,5.35
2015,6.88409
2016,6.0625
2000,5.41818
2019,7.221589999999999
2020,9.05682
2016,5.46136
2004,6.04205
2012,5.617780000000001
2016,7.371589999999999
1979,6.47159
2018,6.525
2015,6.659089999999999
2015,4.56818
2018,7.346589999999999
2017,7.363639999999999
2013,5.44318
2021,7.1863600000000005
2014,5.805680000000001
2016,7.113639999999999
2013,7.859089999999999
2006,5.05227
1992,5.72955
1994,7.52273
2018,6.08864
2010,5.7809099999999995
1984,4.65116
2005,5.97326
2014,4.84884
2014,8.219380000000001
2020,6.41744
2021,9.55814
2014,6.44186
1994,6.11977
1981,7.048839999999999
1988,4.75395
1971,6.06977
2018,6.55535
2011,6.15814
2013,5.883719999999999
2015,5.974419999999999
1998,4.81395
2019,7.06837
2019,6.90049
2013,6.694189999999999
2018,6.639530000000001
1973,5.00362
1993,4.95349
2008,6.67674
2006,6.4320900000000005
2014,6.89093
2000,6.2
2008,7.076739999999999
2020,7.5518600000000005
1999,5.27674
1980,6.051159999999999
2009,6.644189999999999
1999,4.8814
1973,5.18605
1999,6.95465
2005,6.753489999999999
2002,4.22791
2003,8.291160000000001
2004,7.372089999999999
2002,6.03023
1972,6.26512
2002,6.56279
2019,6.23721
2012,5.16688
2009,6.05349
2017,7.31395
2013,6.73698
2004,7.616280000000001
2005,4.1186
2011,6.975810000000001
2008,6.0093
2013,6.650930000000001
2016,5.80233
2017,3.9651199999999998
2016,7.548839999999999
2013,5.94186
2005,4.43953
1984,6.73256
2000,6.02674
1998,5.232559999999999
1984,5.42326
2017,7.7093
1993,7.06977
1997,4.80465
2021,7.6825600000000005
1997,6.7093
2007,5.7093
2013,5.38256
2007,7.01628
2016,6.139530000000001
2020,6.629910000000001
2019,6.05814
2019,6.51628
2011,5.9665099999999995
1974,4.89302
1961,5.027909999999999
2008,5.4093
2019,7.5307
2012,7.12326
2009,5.66512
2021,7.51163
2005,5.755809999999999
2014,7.27907
2019,7.27907
2017,5.56977
1996,7.19535
1992,5.53837
2006,4.948840000000001
1986,4.88837
2016,5.5
2016,7.55116
2019,6.98837
2012,6.0907
2019,6.848839999999999
2017,6.76744
2018,7.1
2017,5.72558
1998,6.176740000000001
1990,5.3314
2022,7.80225
1985,5.76628
2008,6.33256
2021,8.96279
1986,5.73605
2004,5.72791
2005,7.3
2017,7.662789999999999
1999,4.61667
2008,6.27119
1996,5.7131
2009,5.95
2018,6.642860000000001
1975,6.02619
2019,8.48537
1976,5.5538099999999995
1980,7.25
2017,5.57143
2021,8.28571
2018,6.7797600000000005
2013,5.45714
1976,6.21429
1981,5.97024
2019,5.56047
2001,5.49405
2009,4.80238
2016,5.72024
1978,6.16667
2017,5.77976
2017,6.77762
1995,4.65048
2017,7.63333
2021,6.598839999999999
2021,6.8869
2008,4.65119
2007,4.1681
2018,6.19048
2011,5.683330000000001
2017,6.06214
2017,6.3615900000000005
1999,5.71429
2017,6.62857
1989,4.97944
1985,5.82381
2003,4.08333
1984,5.81071
2017,7.0119
2000,5.13095
2007,7.28452
1976,6.31405
1999,6.54167
2018,6.96905
2015,5.577380000000001
2002,7.245239999999999
2020,7.4595199999999995
1993,6.06238
2016,5.19048
2017,5.05952
2020,6.585710000000001
2018,7.27762
2002,5.31429
2016,4.9269
2016,6.3322199999999995
1989,4.7904800000000005
2002,4.65595
1995,5.82857
2013,5.72024
2014,7.892860000000001
2009,6.5678600000000005
2007,5.72381
1996,4.04524
2007,6.07143
2010,5.74643
1982,5.941669999999999
2004,6.9869
2006,8.03929
2006,4.79643
2021,6.8531699999999995
2020,6.912380000000001
1985,5.20833
1971,7.7009300000000005
2015,6.6881
1989,5.07238
2021,8.42826
2022,8.10106
2014,5.94643
2005,6.2095199999999995
2022,8.291269999999999
2016,7.42548
2011,5.066669999999999
2013,4.64048
2016,7.03452
2017,5.9473
2006,6.35238
2010,6.67714
1992,5.79167
2011,7.88095
2009,5.4881
2016,6.15476
2018,6.52937
2016,7.03095
1990,6.2523800000000005
2008,6.50595
2018,5.58333
1981,6.1654800000000005
2018,8.73691
1973,7.0
2017,7.0233300000000005
2021,7.30238
2005,5.59762
2021,7.778569999999999
2018,5.9623800000000005
2012,5.90238
1983,5.69762
2017,6.67143
1989,4.84762
1985,5.22619
2014,6.11905
2010,5.91175
2014,5.832380000000001
2012,7.0297600000000005
1972,5.06905
2020,7.147939999999999
1941,5.88167
2017,6.52976
1982,5.5881
2016,5.58929
2003,7.327380000000001
2021,7.175
2011,5.51905
1997,4.2333300000000005
2021,8.0881
1993,5.9881
1998,6.73452
2008,5.21429
2007,5.84286
2006,6.66667
2002,5.0726
2003,5.89762
2004,6.71905
2006,5.19762
1981,5.10714
1978,7.36905
2011,6.76214
2009,5.0119
1988,5.87619
2014,6.05714
2021,7.77429
2020,5.43635
2019,7.2381
2007,4.41071
2006,5.15952
2015,6.40952
2017,6.46667
1998,4.19048
2013,6.202380000000001
2005,7.32143
2010,5.6881
2009,4.9
2015,5.759519999999999
2006,4.13095
2015,5.31905
2005,4.316669999999999
2003,6.714289999999999
1956,4.8
2008,5.5473
2015,6.41595
1983,6.21548
2008,5.32143
2004,4.96786
2004,6.59881
2009,7.08333
2008,6.01905
2021,7.4646
1988,6.49881
2004,5.29524
1959,5.42857
2012,6.12619
2008,6.19524
2021,7.605
1991,4.30238
2018,7.03302
1989,5.82143
2021,6.53452
2017,6.773810000000001
2013,7.91667
2019,5.6669
2012,5.69048
2008,6.86667
1997,5.7619
2016,8.32143
2009,5.97619
2014,6.6381
2018,6.88333
2016,7.12276
2019,6.35714
2019,6.51167
1973,5.9881
2014,5.6142900000000004
2007,5.2378
1999,6.579269999999999
2013,5.36951
2003,5.89048
2014,5.22317
2022,8.780489999999999
2014,5.66293
2008,5.55122
2012,5.8052
2019,7.212680000000001
2001,5.7121900000000005
2006,5.61902
2006,5.9122
2000,5.94146
2017,7.4561
2021,6.660489999999999
2009,6.04146
2019,7.255730000000001
1991,4.9561
2011,5.68661
1991,5.57805
2014,6.28659
2011,5.74244
2018,6.1878
2003,5.79756
2001,4.12659
2004,6.72927
2016,7.182930000000001
2010,5.85366
1999,5.707319999999999
2011,7.2939
2002,5.9621900000000005
2012,7.19268
2000,6.61463
2020,7.560980000000001
2007,3.9939
1996,4.97561
1999,5.060980000000001
2018,7.53171
1970,5.560980000000001
1998,6.69268
2008,6.02439
2016,7.426830000000001
2017,5.4743900000000005
2014,6.559760000000001
2005,4.0225
2001,6.43415
2019,6.34593
2002,7.0122
2014,7.47195
2019,7.479839999999999
1975,6.12805
2016,6.5022
2020,7.76634
2016,7.682930000000001
2009,6.42439
2021,7.76508
2022,7.96667
2010,5.91905
1996,5.00244
2017,7.567069999999999
2012,7.3597600000000005
1993,6.24878
1964,6.20244
2000,3.6175
1994,6.08293
2018,6.195119999999999
2010,5.414630000000001
2020,7.246339999999999
1995,5.053
2019,5.71619
1995,5.39285
2019,6.548780000000001
2006,4.76829
1991,6.92634
2017,8.79951
2018,6.02439
2014,5.33927
2012,5.9097599999999995
2019,5.00366
2014,5.9
2006,7.1390199999999995
2013,7.06585
2022,9.56829
2009,7.3475600000000005
2011,5.81902
2016,6.72439
2014,5.84472
2017,5.95854
2009,5.21585
1997,6.1024400000000005
1973,5.585369999999999
2010,7.431710000000001
1996,5.792680000000001
2017,6.73902
2007,6.20488
2013,6.62317
2011,5.34146
2011,6.10732
2019,6.22195
2018,5.70488
2011,6.8122
2001,3.9773699999999996
2012,6.11707
2013,6.44756
1996,5.304880000000001
2010,5.7817099999999995
2009,6.93537
1994,4.62195
2016,7.014880000000001
2003,5.195119999999999
1986,6.40488
1998,6.73902
2021,7.728289999999999
2017,6.14659
2021,9.04878
2018,7.7195100000000005
2015,4.9097599999999995
2013,5.920730000000001
2000,5.95854
2021,8.768289999999999
1983,5.695119999999999
1994,5.7178
2018,6.26463
1994,5.78024
2007,4.4878
2019,5.50732
2014,6.30854
2005,7.2317100000000005
2008,7.990239999999999
1980,4.95976
2010,5.7626
2009,5.97561
2006,6.44146
1997,5.914630000000001
2013,5.93171
2018,5.829269999999999
1982,5.83049
2003,5.08049
2001,5.45854
2017,7.17195
2010,7.804880000000001
1996,5.795
2005,5.96098
2013,6.40244
2016,6.89
2011,6.75122
1979,6.87927
2011,6.817069999999999
2011,5.99268
1900,4.8951199999999995
1975,6.176830000000001
2008,4.71976
1930,6.702439999999999
2014,6.33171
1985,6.17561
1992,6.670730000000001
1978,5.426830000000001
1985,4.74634
2014,6.117319999999999
2021,7.77907
2008,5.40488
1999,5.7422
2005,2.783
2014,8.024389999999999
1992,6.1536599999999995
2016,5.707319999999999
2020,7.51951
1981,7.33293
1985,5.7439
1999,4.86585
2014,5.39024
1981,5.7731699999999995
2016,5.573169999999999
1970,7.21707
